,title,url
4282,Applying traction/force boundary conditions in Peridynamics module,https://github.com/idaholab/moose/discussions/27762
4283,Previously stored elements/nodes do not match the current element/nodes,https://github.com/idaholab/moose/discussions/27759
4284,[Q:] can the homogenization within new TM system be utilized to plasticity not only elasticity ?,https://github.com/idaholab/moose/discussions/25972
4285,Have difficulty to find tutorial to build model for fracture initial and propagation for Brazilian Test,https://github.com/idaholab/moose/discussions/27766
4286,PressureBC on Annular Cylindrical Mesh Convergence Issue,https://github.com/idaholab/moose/discussions/27684
4287,Potential error in PorousFlowUnsaturated Action: neglect residual_saturation for CapillaryPressureVG,https://github.com/idaholab/moose/discussions/27693
4288,"Simulating elasticity, expansion and stress on a solid whilst using Navier Stokes",https://github.com/idaholab/moose/discussions/27732
4289,Block ids do not exist on mesh,https://github.com/idaholab/moose/discussions/27741
4290,Error deriving from PorousFlowMasstimederivative,https://github.com/idaholab/moose/discussions/26350
4291,Serving documentation without building,https://github.com/idaholab/moose/discussions/26344
4292,libMesh terminating: Error writing sidesets,https://github.com/idaholab/moose/discussions/26315
4293,Getting material properties for Dirichlet boundary condition,https://github.com/idaholab/moose/discussions/26340
4294,Updating old moose simulation,https://github.com/idaholab/moose/discussions/26184
4295,About the Kronecker symbol,https://github.com/idaholab/moose/discussions/26333
4296,Multiscale FEM Modeling,https://github.com/idaholab/moose/discussions/26332
4297,How does the mass fraction in the Fluid Mass Governing equation get updated in PorousFlow?,https://github.com/idaholab/moose/discussions/26280
4298,Regarding the definition of new material,https://github.com/idaholab/moose/discussions/26306
4299,Training a Gaussian Process model in MOOSE,https://github.com/idaholab/moose/discussions/26267
4300,w_advection,https://github.com/idaholab/moose/discussions/17311
4301,Latest update libmesh compile failure,https://github.com/idaholab/moose/discussions/17203
4302,Simple mesh import problem,https://github.com/idaholab/moose/discussions/17304
4303,Navier-Stokes Preconditioning for a large problem - move across from mailing list,https://github.com/idaholab/moose/discussions/16113
4304,"Initial conditions questions - (doesn't take second order data, simulation speed)",https://github.com/idaholab/moose/discussions/17314
4305,Question about convergence with decreasing residuals,https://github.com/idaholab/moose/discussions/17322
4306,AuxKernels and ADMaterialPropertiy,https://github.com/idaholab/moose/discussions/17283
4307,Changing the Cahn-Hilliard kernel,https://github.com/idaholab/moose/discussions/17302
4308,How to implement a *.C file including a numerical integral function,https://github.com/idaholab/moose/discussions/17258
4309,Failing TestHarness test - libquadmath,https://github.com/idaholab/moose/discussions/16800
4310,Running out of RAM,https://github.com/idaholab/moose/discussions/26746
4311,Dynamic Fracture Raccoon,https://github.com/idaholab/moose/discussions/26738
4312,How is integration in axi-symmetric coordinates implemented?,https://github.com/idaholab/moose/discussions/26751
4313,build error,https://github.com/idaholab/moose/discussions/26676
4314,1D wave propagation,https://github.com/idaholab/moose/discussions/26740
4315,Evaluate a material property/aux variable at arbitrary location using interpolation,https://github.com/idaholab/moose/discussions/26747
4316,Heat exchanger,https://github.com/idaholab/moose/discussions/26701
4317,Questions on build documentation on Mastodon,https://github.com/idaholab/moose/discussions/26722
4318,Why can't I use TimeFunctionComponentControl in HeatTransferFromHeatFlux1Phase?,https://github.com/idaholab/moose/discussions/26736
4319,How to specify serial computation,https://github.com/idaholab/moose/discussions/26729
4320,Solving Peridynamics Problem with Retained FE Mesh,https://github.com/idaholab/moose/discussions/18582
4321,Issue with the efficiency of Distributed mesh with mesh adaptivity,https://github.com/idaholab/moose/discussions/18163
4322,How to Refine mesh in Moose,https://github.com/idaholab/moose/discussions/18655
4323,Sample problem .e files,https://github.com/idaholab/moose/discussions/18551
4324,Error running distributed mesh,https://github.com/idaholab/moose/discussions/18583
4325,Boundary condition:NeumannBC did not working,https://github.com/idaholab/moose/discussions/18608
4326,Cannot calculate  TENSOR_MECHANICS correctly,https://github.com/idaholab/moose/discussions/18531
4327,symmertric9 fill method with in a 2D simulation,https://github.com/idaholab/moose/discussions/18620
4328,Question about ParsedMaterial v ParsedFunction,https://github.com/idaholab/moose/discussions/18637
4329,Problem about linking external library,https://github.com/idaholab/moose/discussions/18605
4330,yaml-cpp in custom material,https://github.com/idaholab/moose/discussions/25865
4331,An issue with peacock,https://github.com/idaholab/moose/discussions/25886
4332,Showing PointValue in Paraview,https://github.com/idaholab/moose/discussions/25893
4333,Connecting temperature to a function,https://github.com/idaholab/moose/discussions/25887
4334,A problem about the body force,https://github.com/idaholab/moose/discussions/23784
4335,Complement moving boundary in CoupledVarThresholdElementSubdomainModifier,https://github.com/idaholab/moose/discussions/25736
4336,Get the detail logs,https://github.com/idaholab/moose/discussions/25885
4337,A question about Jacobian of order parameter wrt. other variables,https://github.com/idaholab/moose/discussions/25875
4338,Specify variable initial condition of new activated element in ActivateElementByPath,https://github.com/idaholab/moose/discussions/25863
4339,mamba timeout issues,https://github.com/idaholab/moose/discussions/25765
4340,lithium dendrite growth simulation,https://github.com/idaholab/moose/discussions/22606
4341,Unavailability of redistribution packages for MOOSE installation in Centos,https://github.com/idaholab/moose/discussions/22819
4342,Does the flux_function in PorousFlowSink accept Volumetric flux?,https://github.com/idaholab/moose/discussions/22798
4343,differences in code syntax,https://github.com/idaholab/moose/discussions/22824
4344,Use of Finite Strain with Tensor Mechanics New System,https://github.com/idaholab/moose/discussions/22784
4345,Error in 'RenameBoundaryGenerator' when the 'new_boundary_id' is large,https://github.com/idaholab/moose/discussions/22793
4346,Why interface conditions degrade convergence by an order?,https://github.com/idaholab/moose/discussions/22808
4347,Memory consumption increasing every timestep,https://github.com/idaholab/moose/discussions/22731
4348,Can i manually limit the value of a variable to a specific range?,https://github.com/idaholab/moose/discussions/22792
4349,Updated Moose Compilation Warnings,https://github.com/idaholab/moose/discussions/22804
4350,"Make Fails, Minimal Error Message",https://github.com/idaholab/moose/discussions/24442
4351,Peacock execution aborted (core dumped),https://github.com/idaholab/moose/discussions/24359
4352,Periodic Boundary condition for 3D mesh,https://github.com/idaholab/moose/discussions/24438
4353,read an external file,https://github.com/idaholab/moose/discussions/24427
4354,can material object receive properties from non-material objects,https://github.com/idaholab/moose/discussions/24432
4355,Compile Error on HPC: no module named 'hit',https://github.com/idaholab/moose/discussions/23373
4356,./update_and_rebuild_petsc.sh and ./update_and_rebuild_libmesh.sh failed,https://github.com/idaholab/moose/discussions/20755
4357,Global strain method with input mesh with tetrahedra elements giving zero solution despite of applied stress,https://github.com/idaholab/moose/discussions/24428
4358,Iterative problem,https://github.com/idaholab/moose/discussions/24124
4359,Spatially dependent coefficient of thermal expansion (CTE) for calculating eigen strain,https://github.com/idaholab/moose/discussions/24417
4360,DiffusionFluxAux & Functor Material Properties,https://github.com/idaholab/moose/discussions/20235
4361,Setting up automated tests for optional third party library,https://github.com/idaholab/moose/discussions/20190
4362,Using the Controls system to change BCs,https://github.com/idaholab/moose/discussions/20208
4363,Frozen simulation in Performing Initial Setup,https://github.com/idaholab/moose/discussions/20205
4364,Steady State Solution Iterated with Trasient Solution.,https://github.com/idaholab/moose/discussions/20222
4365,Segmentation fault from Peacock on Big Sur with the latest package,https://github.com/idaholab/moose/discussions/19357
4366,Spatially dependent anisotropic elastic material,https://github.com/idaholab/moose/discussions/20116
4367,Segmentation error in peacock,https://github.com/idaholab/moose/discussions/17560
4368,Update and build libmesh failing on HPC cluster,https://github.com/idaholab/moose/discussions/19586
4369,Grain tracker with ebsd reader and nucleation causes error,https://github.com/idaholab/moose/discussions/20198
4370,Error when building moose on the INL HPC,https://github.com/idaholab/moose/discussions/26011
4371,Questions about InterfaceKernels/BCs System- implementing custom interface conditions,https://github.com/idaholab/moose/discussions/25746
4372,[Recent Error of FileMesh or FileMeshGenerator] ABAQUS input file cannot be imported once elset setting.,https://github.com/idaholab/moose/discussions/26001
4373,Update Conda Environment to Mamba,https://github.com/idaholab/moose/discussions/25485
4374,SensitivityFilter in SIMP Optimization,https://github.com/idaholab/moose/discussions/25989
4375,MOOSE installation issue on Mac with apple silicon processors,https://github.com/idaholab/moose/discussions/26013
4376,Help with Creep Model State Variable,https://github.com/idaholab/moose/discussions/25997
4377,BC issue,https://github.com/idaholab/moose/discussions/25959
4378,How to output [save_component_rate_in] in own app?,https://github.com/idaholab/moose/discussions/26007
4379,"no issues on entire linux install but post-install tests do not run with problem with ""hit"" module",https://github.com/idaholab/moose/discussions/25996
4380,Constant porepressure,https://github.com/idaholab/moose/discussions/24326
4381,Question on stochastic module LibtorchANNTrainer example input file GFunction,https://github.com/idaholab/moose/discussions/24368
4382,Query related to use of different time steps in Multiapp,https://github.com/idaholab/moose/discussions/24395
4383,ADParsedMaterial,https://github.com/idaholab/moose/discussions/24389
4384,Questions about using MOOSE Materials with custom Material files,https://github.com/idaholab/moose/discussions/24358
4385,How can I solve this equation in couple with tensor mechanics module?,https://github.com/idaholab/moose/discussions/24361
4386,Restarting MALAMUTE Simulation,https://github.com/idaholab/moose/discussions/24347
4387,"Implementation of polar decomposition, sqrt for rank two tensor",https://github.com/idaholab/moose/discussions/24388
4388,Why not convergence,https://github.com/idaholab/moose/discussions/24386
4389,PorousFlow: Convergence problem,https://github.com/idaholab/moose/discussions/24327
4390,AuxKernels and ADMaterialPropertiy,https://github.com/idaholab/moose/discussions/17283
4391,Changing the Cahn-Hilliard kernel,https://github.com/idaholab/moose/discussions/17302
4392,How to implement a *.C file including a numerical integral function,https://github.com/idaholab/moose/discussions/17258
4393,Failing TestHarness test - libquadmath,https://github.com/idaholab/moose/discussions/16800
4394,Python3 error while compiling on cluster,https://github.com/idaholab/moose/discussions/17300
4395,defining multiple blocks (block IDs) based on an image file,https://github.com/idaholab/moose/discussions/17298
4396,Compilation problem,https://github.com/idaholab/moose/discussions/17282
4397,Help understanding elemental variables,https://github.com/idaholab/moose/discussions/17273
4398,How can I run a single input file using MOOSE?,https://github.com/idaholab/moose/discussions/16158
4399,EBSD Output format,https://github.com/idaholab/moose/discussions/16932
4400,[Anisotropy] GBAnisotropy Question when there are many grains,https://github.com/idaholab/moose/discussions/18091
4401,Calculations of total concentration generated and at the boundaries,https://github.com/idaholab/moose/discussions/18040
4402,Implementing a custom factor in steady-state calculation,https://github.com/idaholab/moose/discussions/17999
4403,[Material property assign on boundary],https://github.com/idaholab/moose/discussions/18124
4404,Can not build a navier stokes app,https://github.com/idaholab/moose/discussions/18108
4405,Boundary condition in annular geometry,https://github.com/idaholab/moose/discussions/18112
4406,External Libraries in MOOSE,https://github.com/idaholab/moose/discussions/18096
4407,set a value of porepressure of a particular block?,https://github.com/idaholab/moose/discussions/18090
4408,MOOSE for HPC,https://github.com/idaholab/moose/discussions/17946
4409,Frozen solving environment step in installing moose in linux,https://github.com/idaholab/moose/discussions/18093
4410,Some questions about the Jacobian matrix,https://github.com/idaholab/moose/discussions/29524
4411,"Compiling error of ""fatal error: 'limits' file not found"" when creating a custom kernel",https://github.com/idaholab/moose/discussions/29527
4412,moose-dev=2024.12.02 installation errors misc/hit_cli.*,https://github.com/idaholab/moose/discussions/29526
4413,MultiParameterPlasticityStressUpdate: Minimum step-size violated,https://github.com/idaholab/moose/discussions/29381
4414,How can I prevent Jacobian from updating in Newton method ?,https://github.com/idaholab/moose/discussions/29517
4415,Issues replicating Example 1 : As Simple as it Gets with a GMSH ASCII input mesh file,https://github.com/idaholab/moose/discussions/27185
4416,Calculation of pk2_jacobian in moose,https://github.com/idaholab/moose/discussions/29111
4417,Preconditioning Constrained Problems.,https://github.com/idaholab/moose/discussions/29515
4418,Adaptive grid,https://github.com/idaholab/moose/discussions/29518
4419,Installing MOOSE on HPC - failed make in tests,https://github.com/idaholab/moose/discussions/29373
4420,Question about the hasComponentByName funcion in THM,https://github.com/idaholab/moose/discussions/23411
4421,"Got this error during outputting step after updating MOOSE, not exactly sure what happens",https://github.com/idaholab/moose/discussions/23385
4422,PorousFlow doc on GitHub,https://github.com/idaholab/moose/discussions/23412
4423,Reading Capillary pressures from data file in PorousFlow,https://github.com/idaholab/moose/discussions/23413
4424,TIMEOUT error while installing moose conda packages,https://github.com/idaholab/moose/discussions/23402
4425,Fluid Properties Build Error,https://github.com/idaholab/moose/discussions/23406
4426,Transfer Old Values,https://github.com/idaholab/moose/discussions/22825
4427,How to distinguish different grains,https://github.com/idaholab/moose/discussions/23405
4428,"Material property 'A', requested by 'mobility' is not defined on block 0",https://github.com/idaholab/moose/discussions/23400
4429,Residual of the weak form of the equation,https://github.com/idaholab/moose/discussions/23401
4430,Trouble Updating Moose,https://github.com/idaholab/moose/discussions/28186
4431,How to apply triaxial loading with predefined loads,https://github.com/idaholab/moose/discussions/28183
4432,Different value of parameter defined as material property and auxvariable,https://github.com/idaholab/moose/discussions/28145
4433,Vector/Tensor operations in MOOSE,https://github.com/idaholab/moose/discussions/28111
4434,System not converging / generator power increasing far too much.,https://github.com/idaholab/moose/discussions/28144
4435,A kernel for calculating the residual and Jacobian contributions from a function,https://github.com/idaholab/moose/discussions/28124
4436,"MOOSE on Linux will not ""release"" cores after simulation is done",https://github.com/idaholab/moose/discussions/28122
4437,Offline installation problem,https://github.com/idaholab/moose/discussions/28160
4438,The failed incremental solving in axisymmetric RZ coordinate,https://github.com/idaholab/moose/discussions/28159
4439,Parsed Optimization Objects not found?,https://github.com/idaholab/moose/discussions/28170
4440,Best way to couple several apps,https://github.com/idaholab/moose/discussions/21980
4441,Moose environment update,https://github.com/idaholab/moose/discussions/22158
4442,Symmetry Axis in Axisymmetric Simulation,https://github.com/idaholab/moose/discussions/22152
4443,PorousFlow: Fault mechanics,https://github.com/idaholab/moose/discussions/22147
4444,The mesh generating for cohesive zone model (CZM),https://github.com/idaholab/moose/discussions/22149
4445,Where can I find more info about the geometric search system?,https://github.com/idaholab/moose/discussions/21622
4446,Auxiliary variables,https://github.com/idaholab/moose/discussions/21955
4447,Can EBSDMeshGenerator be calculated using distributed mesh?,https://github.com/idaholab/moose/discussions/22135
4448,Moose example for crystal plasticity modeling under high/low cycle fatigue loading,https://github.com/idaholab/moose/discussions/22113
4449,location of temporary runtime files,https://github.com/idaholab/moose/discussions/22101
4450,The First Question about GBAnisotropy,https://github.com/idaholab/moose/discussions/19145
4451,How to save initial stress,https://github.com/idaholab/moose/discussions/19265
4452,A question about PolycrystalColoringIC,https://github.com/idaholab/moose/discussions/19125
4453,Dummy kernel for simulation,https://github.com/idaholab/moose/discussions/19247
4454,units system,https://github.com/idaholab/moose/discussions/19256
4455,Combining Grain Tracker with Discrete Nucleation,https://github.com/idaholab/moose/discussions/19244
4456,Boussinesq convergence problem,https://github.com/idaholab/moose/discussions/19208
4457,Why no 'QR' factorization option?,https://github.com/idaholab/moose/discussions/19212
4458,Documentation/Code Inconsistency,https://github.com/idaholab/moose/discussions/19147
4459,Question on a Lagrange multiplier constraint kernel,https://github.com/idaholab/moose/discussions/19181
4460,How to push to large_media,https://github.com/idaholab/moose/discussions/18387
4461,*** ERROR *** Cannot allocate a NumericVector,https://github.com/idaholab/moose/discussions/18386
4462,Segmentation Fault when running input file from terminal,https://github.com/idaholab/moose/discussions/18385
4463,How to SetSide only on the outside of the domain,https://github.com/idaholab/moose/discussions/18376
4464,Lack of contact despite enforced glued contact,https://github.com/idaholab/moose/discussions/17591
4465,RVE periodic boundary condition,https://github.com/idaholab/moose/discussions/18367
4466,How to calculate the radius of bubble in the MOOSE?,https://github.com/idaholab/moose/discussions/18379
4467,Using Postprocessor on blocks,https://github.com/idaholab/moose/discussions/18363
4468,Initialize the material properties at qp,https://github.com/idaholab/moose/discussions/18370
4469,Help about Moose example for thermal creep behavior,https://github.com/idaholab/moose/discussions/18318
4470,Porous Flow-nonlinear solver does not coverge,https://github.com/idaholab/moose/discussions/19034
4471,Linking variables with a multiplier at an interface.,https://github.com/idaholab/moose/discussions/18948
4472,Question about Isotropic Power Hardening stress update,https://github.com/idaholab/moose/discussions/17580
4473,Access to material properties within computeProperties(),https://github.com/idaholab/moose/discussions/19062
4474,Anomalous console prints during the solve on older HPC,https://github.com/idaholab/moose/discussions/18908
4475,Where is the ~/projects directory located?,https://github.com/idaholab/moose/discussions/19044
4476,Error: No valid AXIS lines found by GriddedData,https://github.com/idaholab/moose/discussions/19026
4477,Compressible Navier Stokes CGFE Resources,https://github.com/idaholab/moose/discussions/19045
4478,Function & expression in ParsedMaterial,https://github.com/idaholab/moose/discussions/19040
4479,CondaVerificationError,https://github.com/idaholab/moose/discussions/19018
4480,minor questions,https://github.com/idaholab/moose/discussions/22876
4481,Why a segmentation fault could pop up only above a number of requested MPI processes?,https://github.com/idaholab/moose/discussions/22813
4482,CondaHTTPError: HTTP 000 CONNECTION FAILED,https://github.com/idaholab/moose/discussions/22872
4483,coupled simulation for CFD and XFEM,https://github.com/idaholab/moose/discussions/22874
4484,NOTICE: OpenSSL 3 error with MOOSE conda channel server,https://github.com/idaholab/moose/discussions/22826
4485,Will the number of axial nodes influence the convergence?,https://github.com/idaholab/moose/discussions/22615
4486,Nearest boundary node from every other node in a mesh,https://github.com/idaholab/moose/discussions/22855
4487,Using VectorPostprocessor values as boundary conditions,https://github.com/idaholab/moose/discussions/22845
4488,Question about a syntax in THM,https://github.com/idaholab/moose/discussions/22865
4489,why is my derived/child material class requesting parameters from the parent class?,https://github.com/idaholab/moose/discussions/22864
4490,How to properly access variables and aux variables at arbitrary nodes,https://github.com/idaholab/moose/discussions/23236
4491,Question about the Postprocessor  'PointValue ',https://github.com/idaholab/moose/discussions/23237
4492,Cannot get peacock to work.,https://github.com/idaholab/moose/discussions/23226
4493,FluidProperties module: possible bug in MethaneFluidProperties,https://github.com/idaholab/moose/discussions/23231
4494,PorousFlow: 2D miscible gas injection with gravity - help with convergence,https://github.com/idaholab/moose/discussions/23197
4495,Applying a non-linear prestress in a 2D surface,https://github.com/idaholab/moose/discussions/22936
4496,question on off-diagonal (nonlocal?) jacobian for nodal kernels,https://github.com/idaholab/moose/discussions/23196
4497,Tests Failing After Installation,https://github.com/idaholab/moose/discussions/23042
4498,Exodus output within specific time intervals (Control System or...?),https://github.com/idaholab/moose/discussions/23221
4499,Non-Newtonian Fluid Flow in Porous Media,https://github.com/idaholab/moose/discussions/23211
4500,Survey: Development of spline-based FEM (IGA) technologies in MOOSE,https://github.com/idaholab/moose/discussions/17021
4501,3D spinodal decomposition,https://github.com/idaholab/moose/discussions/17427
4502,No energy evolution in Grand Potential Phase Field model,https://github.com/idaholab/moose/discussions/17437
4503,Mixed element types?,https://github.com/idaholab/moose/discussions/17478
4504,Shooting methods,https://github.com/idaholab/moose/discussions/17477
4505,Moose install,https://github.com/idaholab/moose/discussions/17464
4506,PETSc crash maybe?,https://github.com/idaholab/moose/discussions/17382
4507,PorousFlow THM poroelastic eqs,https://github.com/idaholab/moose/discussions/17453
4508,Instance UO inside Material,https://github.com/idaholab/moose/discussions/17418
4509,"Periodic BC on cubit generated, 3D mesh",https://github.com/idaholab/moose/discussions/17267
4510,Mortar interface flux match,https://github.com/idaholab/moose/discussions/16880
4511,Buckling?,https://github.com/idaholab/moose/discussions/17328
4512,unable to run tests on the combined module and simulations input files do not run!,https://github.com/idaholab/moose/discussions/17292
4513,'Compute Strain Increment Based Stress' for Steady-State problem,https://github.com/idaholab/moose/discussions/17326
4514,"Runtime Error ""ERROR: no system number 0 found!""",https://github.com/idaholab/moose/discussions/17350
4515,Load nemesis output files into SolutionUserObject,https://github.com/idaholab/moose/discussions/17226
4516,Plotting Yield locus,https://github.com/idaholab/moose/discussions/16839
4517,AD Neumann BC for a vector variable,https://github.com/idaholab/moose/discussions/17018
4518,Grain Growth - grain_growth_2D_random.i,https://github.com/idaholab/moose/discussions/16966
4519,MPI had an error,https://github.com/idaholab/moose/discussions/17109
4520,some errors with /run_tests -j 6,https://github.com/idaholab/moose/discussions/29086
4521,Make failure,https://github.com/idaholab/moose/discussions/28724
4522,<Use a descriptive title here> About MOOSE test fail after install,https://github.com/idaholab/moose/discussions/29084
4523,Issue with coupledDiv for Hydrogen Embrittlement Governing Equation,https://github.com/idaholab/moose/discussions/29038
4524,Output or view the variable value at the quadrature point,https://github.com/idaholab/moose/discussions/28912
4525,Discrete Nucleation Module inserting nuclei with negative value order parameter in grand potential model,https://github.com/idaholab/moose/discussions/29081
4526,Modified smeared cracking model but damage variable exceeds range,https://github.com/idaholab/moose/discussions/29073
4527,Some questions about the use of pump components and gas properties,https://github.com/idaholab/moose/discussions/29053
4528,Doubts regarding Explicit Time Integrators.,https://github.com/idaholab/moose/discussions/29044
4529,Initialize variable value of newly activated element,https://github.com/idaholab/moose/discussions/29015
4530,Using a SolutionUserObject with the Thermal Hydraulics Module,https://github.com/idaholab/moose/discussions/25713
4531,NearestNodeDistanceAux not updating correctly,https://github.com/idaholab/moose/discussions/25778
4532,moose installation (linux-aarch64),https://github.com/idaholab/moose/discussions/25794
4533,Segmentation fault(core dumped),https://github.com/idaholab/moose/discussions/25797
4534,Reading a Yaml file as a part of a MOOSE input,https://github.com/idaholab/moose/discussions/25809
4535,Adding offset vector to mortar secondary/primary,https://github.com/idaholab/moose/discussions/25802
4536,Questions Regarding the Development of an Explicit Dynamics Kernel,https://github.com/idaholab/moose/discussions/25792
4537,operator error,https://github.com/idaholab/moose/discussions/25795
4538,How to calculate the material parameter average inside grain i based on GrainTracker?,https://github.com/idaholab/moose/discussions/25790
4539,Confusing about the momentum residual in ADJunctionParallelChannels1PhaseUserObject,https://github.com/idaholab/moose/discussions/25791
4540,Postprocessing Kernel Variables,https://github.com/idaholab/moose/discussions/17681
4541,New version of MOOSE computationally slower than older version,https://github.com/idaholab/moose/discussions/17671
4542,Distortion of mesh on adding plasticity with hardening,https://github.com/idaholab/moose/discussions/17590
4543,History variables in a kernel,https://github.com/idaholab/moose/discussions/17644
4544,"Some problems in crytatl.i material module, regarding crystal plasticity",https://github.com/idaholab/moose/discussions/17592
4545,Develop a coupled model of grain plasticity and phase field grain growth,https://github.com/idaholab/moose/discussions/17577
4546,The problem of grain size distribution curve in grain growth,https://github.com/idaholab/moose/discussions/17663
4547,strain-based plasticity models,https://github.com/idaholab/moose/discussions/17666
4548,breaking (fracturing) elements or breaking meshes (DEM-FEM),https://github.com/idaholab/moose/discussions/17667
4549,How to read solution file from adaptive meshing simulations ?,https://github.com/idaholab/moose/discussions/17635
4550,Applying 2 types of BCs on a single surface (surface + nodeset) [PorousFlow],https://github.com/idaholab/moose/discussions/21751
4551,Recovery,https://github.com/idaholab/moose/discussions/21761
4552,Implementing the mortar Jacobian,https://github.com/idaholab/moose/discussions/21771
4553,PETSc has been updated to 3.16.6,https://github.com/idaholab/moose/discussions/21765
4554,Tutorial execute file couldn't found in directory,https://github.com/idaholab/moose/discussions/21747
4555,MultiApp System: Having a main app with no nonlinear variables at all,https://github.com/idaholab/moose/discussions/21755
4556,Create solution from AuxVariables,https://github.com/idaholab/moose/discussions/21746
4557,Kernel TotalLagrangianStressDivergence and DerivativeParsedMaterial,https://github.com/idaholab/moose/discussions/21749
4558,Outputting a material property at the nodes of an element,https://github.com/idaholab/moose/discussions/21594
4559,Coupling between structural elements (beam and shell) and 3D solid elements,https://github.com/idaholab/moose/discussions/21734
4560,Exporting element values into csv files,https://github.com/idaholab/moose/discussions/27584
4561,Peridynamic Heat Conduction Models,https://github.com/idaholab/moose/discussions/20981
4562,Meshing An Exodus File Using MOOSE,https://github.com/idaholab/moose/discussions/25723
4563,Temperature dependent mobility and grain growth simulation,https://github.com/idaholab/moose/discussions/17433
4564,Dry-out During CO2 Injection,https://github.com/idaholab/moose/discussions/21660
4565,Multicomponent Spinodal decomposition,https://github.com/idaholab/moose/discussions/27441
4566,A build problem after updating moose,https://github.com/idaholab/moose/discussions/27575
4567,Not converge about DIVERGED_NANORINF and  DIVERGED_LINEAR_SOLVE problem.,https://github.com/idaholab/moose/discussions/27576
4568,Problem in splitting the domain,https://github.com/idaholab/moose/discussions/27573
4569,Peacock segmentation fault problem,https://github.com/idaholab/moose/discussions/27566
4570,Completely different results (that greatly diverge from each other) by just changing mesh refinement,https://github.com/idaholab/moose/discussions/27160
4571,"Registering a syntax leads to ""A 'XYZ' is not a registered object.""",https://github.com/idaholab/moose/discussions/27186
4572,Variables Defined Result in Error for Parser Expression,https://github.com/idaholab/moose/discussions/27183
4573,how to get the gap volume between two block?,https://github.com/idaholab/moose/discussions/26968
4574,Initial Modification of the Solution Matrix by Removal of BCs,https://github.com/idaholab/moose/discussions/27182
4575,"About the Step 5 in tutorial, I get Fatal error: <string> no such file or directory",https://github.com/idaholab/moose/discussions/26415
4576,Inquiry Regarding Spherical Harmonics Function in MOOSE,https://github.com/idaholab/moose/discussions/27181
4577,How to add new physical properties to a fluid,https://github.com/idaholab/moose/discussions/27151
4578,how to apply energetic threshold to an order parameter,https://github.com/idaholab/moose/discussions/27165
4579,The output file could not be loaded in Paraview,https://github.com/idaholab/moose/discussions/27164
4580,CoupledVarThesholdNodalBCModifier type system exists?,https://github.com/idaholab/moose/discussions/22172
4581,Linear iteration residual,https://github.com/idaholab/moose/discussions/22188
4582,The difference between _array_grad_test and _grad_test,https://github.com/idaholab/moose/discussions/22176
4583,Working of older version of moose,https://github.com/idaholab/moose/discussions/22179
4584,Adding interpolation from file to PiecewiseLinearInterpolationMaterial,https://github.com/idaholab/moose/discussions/22181
4585,Heterogeneous permeability data file,https://github.com/idaholab/moose/discussions/22164
4586,Problem about compiling the application,https://github.com/idaholab/moose/discussions/22047
4587,Question about the Function block.,https://github.com/idaholab/moose/discussions/22167
4588,Assembling to Scalar Variable Residual from Mortar Constraint,https://github.com/idaholab/moose/discussions/22020
4589,MetaPhysicL error in ThreadedElementLoopBase,https://github.com/idaholab/moose/discussions/22033
4590,Trouble Integrating gperftools with Moose in Conda Environment,https://github.com/idaholab/moose/discussions/26490
4591,Unusual Memory Usage Issue with MOOSE InversePowerMethod Executioner 'LINEAR' Solver,https://github.com/idaholab/moose/discussions/26419
4592,|Bx| = 0! Issue with InversePowerMethod Executioner,https://github.com/idaholab/moose/discussions/26489
4593,Multiple Mesh Files Import,https://github.com/idaholab/moose/discussions/25801
4594,Error: unable to find closest node! in the mortar contact introduction,https://github.com/idaholab/moose/discussions/26441
4595,Inquiry Regarding MOOSE Eigenvalue executioner's Free Power Iteration Process,https://github.com/idaholab/moose/discussions/26380
4596,Adding deformation gradient to AD version of computeStrain classes,https://github.com/idaholab/moose/discussions/26381
4597,segfault when restarting a simulation from 'checkpoint'.,https://github.com/idaholab/moose/discussions/26449
4598,Grand potential Phase field model coupled with mechanics,https://github.com/idaholab/moose/discussions/20751
4599,How to get old value or time derivative of a defined ADMaterial property?,https://github.com/idaholab/moose/discussions/26475
4600,"Runtime Error ""ERROR: no system number 0 found!""",https://github.com/idaholab/moose/discussions/17350
4601,Load nemesis output files into SolutionUserObject,https://github.com/idaholab/moose/discussions/17226
4602,Plotting Yield locus,https://github.com/idaholab/moose/discussions/16839
4603,AD Neumann BC for a vector variable,https://github.com/idaholab/moose/discussions/17018
4604,Grain Growth - grain_growth_2D_random.i,https://github.com/idaholab/moose/discussions/16966
4605,MPI had an error,https://github.com/idaholab/moose/discussions/17109
4606,How to restart a simulation with a new layer of mesh added?,https://github.com/idaholab/moose/discussions/16971
4607,Generalized Maxwell Model - convergence issues and negative Jacobians,https://github.com/idaholab/moose/discussions/17092
4608,Ways to reduce the calculation time,https://github.com/idaholab/moose/discussions/16483
4609,Installing PETSC with MPICH 3.3 and GCC9,https://github.com/idaholab/moose/discussions/16542
4610,Applying gradient after time interval,https://github.com/idaholab/moose/discussions/28553
4611,Code developed to Integrate a Gradient on a Surface,https://github.com/idaholab/moose/discussions/28543
4612,Full response function with part of a side on a free BC,https://github.com/idaholab/moose/discussions/28398
4613,Making changes in degradation function:,https://github.com/idaholab/moose/discussions/28546
4614,If condition inside another if condition,https://github.com/idaholab/moose/discussions/28542
4615,Material Property not defined on block zero error,https://github.com/idaholab/moose/discussions/28474
